condition,seed,push_force,push_direction,episode_return,episode_length,terminated,truncated,x_displacement,y_displacement,post_push_x_displacement,forward_score
-y_5,1,5.0000,-y,2132.160777,1000,False,True,59.300155,-0.581869,40.595447,59.183781
-y_5,2,5.0000,-y,2212.984893,1000,False,True,63.323605,-0.487530,46.883743,63.226099
-y_5,3,5.0000,-y,2145.515405,1000,False,True,59.918023,5.850359,43.599017,58.747952
-y_5,4,5.0000,-y,2190.339235,1000,False,True,62.205010,-5.033788,44.609355,61.198252
+x_10,0,10.0000,+x,1375.326664,1000,False,True,21.430633,-1.455452,1.755464,21.139542
+x_10,1,10.0000,+x,2224.172669,1000,False,True,63.887143,-3.335878,44.224227,63.219967
+x_10,2,10.0000,+x,1334.879180,1000,False,True,19.464298,-4.169855,2.265535,18.630327
+x_10,3,10.0000,+x,2223.596833,1000,False,True,63.868520,2.578372,46.537436,63.352846
+x_10,4,10.0000,+x,2185.917615,1000,False,True,62.002455,1.568410,43.577122,61.688773
-x_10,0,10.0000,-x,2180.982050,1000,False,True,61.747050,2.740791,43.836708,61.198892
-x_10,1,10.0000,-x,1277.060489,1000,False,True,16.562854,-4.467011,-1.300071,15.669452
-x_10,2,10.0000,-x,1224.771588,1000,False,True,13.910641,-4.529195,-1.597694,13.004802
-x_10,3,10.0000,-x,1222.264464,1000,False,True,13.799939,-0.272025,-1.683022,13.745534
-x_10,4,10.0000,-x,1252.513043,1000,False,True,15.364848,-4.473801,-1.320561,14.470087
+y_10,0,10.0000,+y,699.904164,325,True,False,19.623519,1.481008,0.739119,19.327317
+y_10,1,10.0000,+y,692.244911,319,True,False,19.517426,-2.177293,0.693704,19.081968
+y_10,2,10.0000,+y,1074.235821,519,True,False,29.170060,1.553352,12.724775,28.859389
+y_10,3,10.0000,+y,2083.266689,1000,False,True,56.826196,5.885142,40.420498,55.649168
+y_10,4,10.0000,+y,2185.569516,1000,False,True,61.976821,0.341421,44.313453,61.908537
-y_10,0,10.0000,-y,2224.678307,1000,False,True,63.925212,-3.203874,45.133858,63.284438
-y_10,1,10.0000,-y,670.033114,312,True,False,18.735964,-5.462336,0.070235,17.643497
-y_10,2,10.0000,-y,2194.247874,1000,False,True,62.373214,-3.446062,46.049122,61.684002
-y_10,3,10.0000,-y,2186.940435,1000,False,True,62.004248,-1.061748,45.735711,61.791898
-y_10,4,10.0000,-y,2231.865750,1000,False,True,64.270122,-5.123315,46.677072,63.245459
+x_25,0,25.0000,+x,724.507728,311,True,False,21.518335,-0.415202,0.502855,21.435295
+x_25,1,25.0000,+x,733.451958,312,True,False,21.909503,-4.380324,0.764862,21.033438
+x_25,2,25.0000,+x,755.160318,320,True,False,22.622017,-3.272588,3.992878,21.967499
+x_25,3,25.0000,+x,728.162284,318,True,False,21.360473,0.081654,2.851224,21.344142
+x_25,4,25.0000,+x,876.528252,336,True,False,27.954739,-4.531569,8.013107,27.048425
-x_25,0,25.0000,-x,565.485590,320,True,False,13.142484,-0.680749,-3.438969,13.006335
-x_25,1,25.0000,-x,553.061164,326,True,False,12.228609,-3.937485,-4.297358,11.441112
-x_25,2,25.0000,-x,501.360494,325,True,False,9.699288,-3.480190,-4.413080,9.003250
-x_25,3,25.0000,-x,521.740258,316,True,False,11.137194,0.188395,-2.655224,11.099515
-x_25,4,25.0000,-x,519.889379,327,True,False,10.544799,-3.205012,-4.710698,9.903797
+y_25,0,25.0000,+y,1611.128229,1000,False,True,33.296293,26.673368,14.387287,27.961619
+y_25,1,25.0000,+y,686.444733,321,True,False,19.132521,2.872524,0.335478,18.558016
+y_25,2,25.0000,+y,634.265146,322,True,False,16.484049,4.093923,0.107723,15.665264
+y_25,3,25.0000,+y,627.376139,326,True,False,15.945290,7.362776,-0.348452,14.472735
+y_25,4,25.0000,+y,662.371839,326,True,False,17.717797,3.542857,0.067178,17.009226
-y_25,0,25.0000,-y,666.420367,310,True,False,18.661397,-2.611477,18.661397,18.139102
-y_25,1,25.0000,-y,671.867825,312,True,False,18.830244,-7.721858,0.135401,17.285872
-y_25,2,25.0000,-y,617.848827,308,True,False,16.334842,-4.585299,16.334842,15.417783
-y_25,3,25.0000,-y,616.946200,307,True,False,16.322325,-1.181935,16.322325,16.085938
-y_25,4,25.0000,-y,642.527782,309,True,False,17.527771,-6.053590,17.527771,16.317053
+x_50,0,50.0000,+x,731.516841,308,True,False,22.012614,-0.455354,22.012614,21.921543
+x_50,1,50.0000,+x,802.341673,311,True,False,25.403207,-4.686446,1.129370,24.465918
+x_50,2,50.0000,+x,705.075092,309,True,False,20.648093,-3.698877,20.648093,19.908317
+x_50,3,50.0000,+x,700.973059,309,True,False,20.430045,0.057958,20.430045,20.418454
+x_50,4,50.0000,+x,779.378387,311,True,False,24.273951,-4.225246,1.128013,23.428901
-x_50,0,50.0000,-x,602.979351,308,True,False,15.576447,-0.521625,15.576447,15.472122
-x_50,1,50.0000,-x,542.436669,311,True,False,12.397284,-4.461852,-0.903812,11.504914
-x_50,2,50.0000,-x,455.884288,313,True,False,7.987762,-2.991750,-2.945422,7.389412
-x_50,3,50.0000,-x,527.969658,309,True,False,11.771979,-0.218846,11.771979,11.728210
-x_50,4,50.0000,-x,538.827159,310,True,False,12.286738,-4.243752,12.286738,11.437988
+y_50,0,50.0000,+y,663.955514,307,True,False,18.676555,1.811955,18.676555,18.314164
+y_50,1,50.0000,+y,673.707915,319,True,False,18.593637,9.614251,0.127197,16.670787
+y_50,2,50.0000,+y,613.669734,310,True,False,16.024961,1.935310,16.024961,15.637899
+y_50,3,50.0000,+y,634.589894,318,True,False,16.687418,13.675746,0.340516,13.952269
+y_50,4,50.0000,+y,674.397631,320,True,False,18.600264,10.737998,0.900007,16.452664
-y_50,0,50.0000,-y,663.394491,307,True,False,18.652961,-3.096125,18.652961,18.033736
-y_50,1,50.0000,-y,659.058704,307,True,False,18.429080,-7.271192,18.429080,16.974841
-y_50,2,50.0000,-y,617.319000,307,True,False,16.353804,-5.802607,16.353804,15.193283
-y_50,3,50.0000,-y,622.250941,316,True,False,16.166719,-12.189570,-0.169872,13.728805
-y_50,4,50.0000,-y,636.490529,307,True,False,17.321155,-6.893950,17.321155,15.942365
